time,longitude,radius,latitude,Vr
2024-09-29 23:07:30,336.89021889415034,12.047351154603223,-2.773400172800053,186.72869021184175
2024-09-29 23:22:30,337.7772227185921,12.000018276563935,-2.8213557096992825,182.64810282509683
2024-09-29 23:37:30,338.6723580500286,11.954412274526248,-2.868754500723565,185.8566360601002
2024-09-29 23:52:30,339.5754140923682,11.910561505649513,-2.915549618993303,164.54997811887125
2024-09-30 00:07:30,340.4861659183665,11.86849370836882,-2.961693758276574,160.3001766698543
2024-09-30 00:22:30,341.4043744900859,11.828235937483049,-3.0071393648633005,156.503557709451
2024-09-30 00:37:30,342.32978673340847,11.789814498921109,-3.0518387767289,160.70473442793005
2024-09-30 00:52:30,343.26213567242195,11.7532548843284,-3.0957443695576146,167.4480120589332
2024-09-30 01:07:30,344.20114062208665,11.718581705962247,-3.1388087087564203,180.84120783830656
2024-09-30 01:22:30,345.1465074405131,11.68581863219628,-3.180984706677321,183.29383924664089
2024-09-30 01:37:30,346.09792884633447,11.654988323858626,-3.222225784307238,184.4435927583586
2024-09-30 01:52:30,347.05508479676416,11.626112371916571,-3.262486036252513,194.6292364296481
2024-09-30 02:07:30,348.0176429285362,11.599211236786353,-3.301720398025834,167.61528113198375
2024-09-30 02:22:30,348.9852590635487,11.574304189590825,-3.3398848145696127,157.52078707230498
2024-09-30 02:37:30,349.95757777548897,11.551409255796658,-3.3769364087059746,137.04977551582735
2024-09-30 02:52:30,350.9342330156437,11.530543161584124,-3.412833648251873,129.11616448125517
2024-09-30 03:07:30,351.9148487994493,11.511721283227336,-3.447536510629498,123.25591195682124
2024-09-30 03:22:30,352.8990399482105,11.494957599884144,-3.481006643550553,148.0292396712968
2024-09-30 03:37:30,353.8864128818449,11.480264650126555,-3.5132075204468243,150.21540755628314
2024-09-30 03:52:30,354.8765664636203,11.467653492435849,-3.5441045894768024,153.31961035382596
2024-09-30 04:07:30,355.8690928879577,11.457133670021582,-3.573665414705225,155.34840817705253
2024-09-30 04:22:30,356.86357860754487,11.44871318018768,-3.601859808264967,185.90012480347508
