time,longitude,radius,latitude,Vr,SpiralOrigin_Lon_deg,SpiralOrigin_Rs,SpiralOrigin_Lat_deg
2019-04-03 16:37:30,357.24123265799574,36.909665284798216,-3.519358020234738,285.3360251582094,354.6676292174794,30.0,-3.519358020234738
2019-04-03 16:52:30,357.27883082464325,36.889695937432094,-3.526020436745157,313.4912353923205,354.94313718609925,30.0,-3.526020436745157
2019-04-03 17:07:30,357.31663173150434,36.86987754661872,-3.5326531721006553,293.7919788795279,354.8314950082162,30.0,-3.5326531721006553
2019-04-03 17:22:30,357.35463417809973,36.85021048215006,-3.5392559942737347,270.11686143572626,354.6594189815769,30.0,-3.5392559942737347
2019-04-03 17:37:30,357.39283695338685,36.83069511191178,-3.5458286716386804,269.37919788795284,354.69794057234606,30.0,-3.5458286716386804
2019-04-03 17:52:30,357.4312388356463,36.811331801866224,-3.552370972991066,277.24332220367273,354.8202069951943,30.0,-3.552370972991066
2019-04-03 18:07:30,357.4698385926793,36.79212091602138,-3.5588826675718956,284.4741235392321,354.9323513568795,30.0,-3.5588826675718956
2019-04-03 18:22:30,357.5086349816679,36.773062816403474,-3.5653635250901523,282.6726715067748,354.9621418705257,30.0,-3.5653635250901523
2019-04-03 18:37:30,357.5476267493241,36.754157863041605,-3.5718133157418084,281.4535854330861,354.9972423266247,30.0,-3.5718133157418084
2019-04-03 18:52:30,357.5868126318338,36.73540641393018,-3.5782318102365807,280.7256886477462,355.03691423530677,30.0,-3.5782318102365807
2019-04-03 19:07:30,357.62619135497386,36.71680882500636,-3.5846187798193028,284.4818884186823,355.1169086637897,30.0,-3.5846187798193028
2019-04-03 19:22:30,357.6657616340297,36.69836545013237,-3.5909739962896663,276.70924408898554,355.09307792913427,30.0,-3.5909739962896663
2019-04-03 19:37:30,357.7055221739287,36.68007664106237,-3.597297232028019,276.7170089684358,355.13993476219423,30.0,-3.597297232028019
2019-04-03 19:52:30,357.74547166915704,36.66194274742207,-3.6035882600159512,281.3126043405676,355.2286471846548,30.0,-3.6035882600159512
2019-04-03 20:07:30,357.7856088039595,36.643964116677445,-3.6098468538614785,287.20736110571886,355.327093380766,30.0,-3.6098468538614785
2019-04-03 20:22:30,357.8259322522117,36.62614109411591,-3.6160727878196512,288.65939356291494,355.38634581639394,30.0,-3.6160727878196512
2019-04-03 20:37:30,357.866440677498,36.60847402282163,-3.622265836815027,294.21128236984123,355.47927209670314,30.0,-3.622265836815027
2019-04-03 20:52:30,357.90713273321893,36.59096324364483,-3.6284257764669823,283.48810517529216,355.436232137343,30.0,-3.6284257764669823
2019-04-03 21:07:30,357.94800706256274,36.573609095178625,-3.634552383111844,291.9206429320185,355.5547999021732,30.0,-3.634552383111844
2019-04-03 21:22:30,357.98906229854765,36.55641191373759,-3.64064543382468,308.7160771829017,355.731975766881,30.0,-3.64064543382468
2019-04-03 21:37:30,358.03029706408824,36.5393720333301,-3.646704706443729,281.49240983033735,355.5613568007184,30.0,-3.646704706443729
2019-04-03 21:52:30,358.0717099720039,36.52248978563691,-3.652729979591824,284.3958681135225,355.63428446926116,30.0,-3.652729979591824
2019-04-03 22:07:30,358.113299625127,36.50576549997758,-3.658721032703225,276.1657025274683,355.6096711128093,30.0,-3.658721032703225
2019-04-03 22:22:30,358.1550646162415,36.48919950329738,-3.66467764604227,278.4485770858407,355.67828509055624,30.0,-3.66467764604227
2019-04-03 22:37:30,358.1970035282524,36.47279212013634,-3.6705996007293593,274.0070660402997,355.68644053665474,30.0,-3.6705996007293593
2019-04-03 22:52:30,358.23911493415636,36.45654367260578,-3.676486678763433,276.2573038397329,355.75525244099606,30.0,-3.676486678763433
2019-04-03 23:07:30,358.2813973970279,36.44045448036402,-3.6823386630450425,271.85619443258145,355.7636131759265,30.0,-3.6823386630450425
2019-04-03 23:22:30,358.3238494702633,36.42452486059245,-3.6881553374005143,278.3398687735373,355.87079709224554,30.0,-3.6881553374005143
2019-04-03 23:37:30,358.3664696974048,36.40875512797306,-3.6939364866031954,292.2157083511279,356.03563569303475,30.0,-3.6939364866031954
2019-04-03 23:52:30,358.40925661241704,36.39314559466051,-3.699681896399497,299.76523372287147,356.1426583167468,30.0,-3.699681896399497
2019-04-04 00:07:30,358.45220873951854,36.37769657026227,-3.705391353529482,285.5383973288815,356.078428222076,30.0,-3.705391353529482
2019-04-04 00:22:30,358.4953245933691,36.36240836181293,-3.711064645751838,301.1686143572621,356.2501348221155,30.0,-3.711064645751838
2019-04-04 00:37:30,358.5386026791735,36.3472812737476,-3.7167015618673056,299.56128431106106,356.2867328315296,30.0,-3.7167015618673056
2019-04-04 00:52:30,358.5820414925867,36.3323156078848,-3.722301891740222,298.24707846410683,356.32558180166455,30.0,-3.722301891740222
2019-04-04 01:07:30,358.62563951989387,36.317511663398705,-3.727865426323109,291.6022828745584,356.3231569122873,30.0,-3.727865426323109
2019-04-04 01:22:30,358.6693952380089,36.302869736796,-3.733391957679747,298.29560896067085,356.42379370196903,30.0,-3.733391957679747
