time,longitude,radius,latitude,Vr,time_shifted,Times_Earth,Vr_pred_Earth
2025-03-23 17:37:30+00:00,119.61910930582395,15.59049608672751,-2.0743667943466138,264.4989711534729,2025-03-27 17:37:30+00:00,,
2025-03-23 17:52:30+00:00,120.04059561058423,15.703525465640649,-2.0418948435341373,329.03087506414715,2025-03-27 17:52:30+00:00,,
2025-03-23 18:07:30+00:00,120.45391566089016,15.816790842174008,-2.009690428289719,295.21683425864813,2025-03-27 18:07:30+00:00,,
2025-03-23 18:22:30+00:00,120.859228214845,15.930278045049183,-1.9777559703860423,295.05206472525543,2025-03-27 18:22:30+00:00,,
2025-03-23 18:37:30+00:00,121.25668904597738,16.04397340591081,-1.9460934868316715,288.7292774779671,2025-03-27 18:37:30+00:00,,
2025-03-23 18:52:30+00:00,121.64645093609174,16.15786373864964,-1.914704617514804,284.0223902582736,2025-03-27 18:52:30+00:00,,
2025-03-23 19:07:30+00:00,122.0286637189964,16.271936332226883,-1.883590648771248,294.4440474721163,2025-03-27 19:07:30+00:00,,
2025-03-23 19:22:30+00:00,122.40347426487044,16.386178926680795,-1.8527525393061677,327.43103950008424,2025-03-27 19:22:30+00:00,,
2025-03-23 19:37:30+00:00,122.77102650898496,16.500579699443836,-1.8221909424628624,331.99108671820704,2025-03-27 19:37:30+00:00,,
2025-03-23 19:52:30+00:00,123.13146149948508,16.61512725614853,-1.791906226322747,331.96236151161025,2025-03-27 19:52:30+00:00,,
2025-03-23 20:07:30+00:00,123.48491738739855,16.729810607398427,-1.7618984962071262,332.07519779342385,2025-03-27 20:07:30+00:00,,
2025-03-23 20:22:30+00:00,123.83152947766384,16.844619158835414,-1.7321676126107952,340.8999422713869,2025-03-27 20:22:30+00:00,,
2025-03-23 20:37:30+00:00,124.17143028176343,16.95954270163838,-1.7027132080590208,346.90544847473063,2025-03-27 20:37:30+00:00,,
2025-03-23 20:52:30+00:00,124.50474951171825,17.07457139061212,-1.6735347066002884,358.65169473326915,2025-03-27 20:52:30+00:00,,
2025-03-23 21:07:30+00:00,124.83161414424816,17.189695736317585,-1.6446313382029143,345.47863172764323,2025-03-27 21:07:30+00:00,,
2025-03-23 21:22:30+00:00,125.15214847679292,17.304906595787816,-1.616002152770936,336.2677633454131,2025-03-27 21:22:30+00:00,,
2025-03-23 21:37:30+00:00,125.4664741324685,17.42019515386258,-1.5876460364802356,339.7314733595541,2025-03-27 21:37:30+00:00,,
2025-03-23 21:52:30+00:00,125.77471011654276,17.535552913742315,-1.559561724204557,346.8114821719727,2025-03-27 21:52:30+00:00,,
2025-03-23 22:07:30+00:00,126.076972882134,17.650971689629365,-1.5317478106045612,305.58381616419524,2025-03-27 22:07:30+00:00,,
2025-03-23 22:22:30+00:00,126.37337635718826,17.766443593028857,-1.5042027628770278,303.306291736227,2025-03-27 22:22:30+00:00,,
2025-03-23 22:37:30+00:00,126.66403196689966,17.881961018365452,-1.4769249331503147,291.6806870075287,2025-03-27 22:37:30+00:00,,
2025-03-23 22:52:30+00:00,126.94904871973137,17.99751663922886,-1.449912566247893,321.8437993283228,2025-03-27 22:52:30+00:00,,
2025-03-23 23:07:30+00:00,127.22853325778549,18.11310339898264,-1.4231638090273788,324.14518023866935,2025-03-27 23:07:30+00:00,,
2025-03-23 23:22:30+00:00,127.50258984428052,18.228714493188047,-1.3966767230770316,313.9551652234918,2025-03-27 23:22:30+00:00,,
