time,longitude,radius,latitude,Vr,Time_days,Times_Earth,Vr_pred_Earth,Lon-L1,Lat-L1,Vr_obs_Earth,SpiralOrigin_Lon_deg,SpiralOrigin_Rs,SpiralOrigin_Lat_deg
2018-11-03 11:22:30+00:00,319.1963552927505,40.86192866663325,-2.4334506663503195,268.2560934891486,7.836678240740741,2018-11-07 11:22:30+00:00,388.9721653190419,206.94681153789256,3.7282229647534577,404.6128468081724,314.5722617336128,30.0,-2.4334506663503195
2018-11-03 11:37:30+00:00,319.19957914641117,40.82531177143979,-2.4420758821820865,268.2153589315526,7.847094907407407,2018-11-07 11:37:30+00:00,387.7723466159565,206.80947422373055,3.727089156040434,403.98969422341713,314.5903740688666,30.0,-2.4420758821820865
2018-11-03 11:52:30+00:00,319.2030757308901,40.78878777975034,-2.4506995793304576,272.0806282075063,7.857511574074074,2018-11-07 11:52:30+00:00,387.7723466159565,206.6721369367092,3.725955219492637,403.79093360729416,314.6746808495738,30.0,-2.4506995793304576
2018-11-03 12:07:30+00:00,319.2068450965624,40.75235711318147,-2.4593216081066136,285.8514190317195,7.867928240740741,2018-11-07 12:07:30+00:00,386.5818390169725,206.53479967683663,3.724821155148106,405.6483027267668,314.9111584917405,30.0,-2.4593216081066136
2018-11-03 12:22:30+00:00,319.2108872877151,40.716020194076755,-2.4679418177656567,262.2391485809683,7.878344907407407,2018-11-07 12:22:30+00:00,385.4005981892637,206.39746244406265,3.723686963044878,407.99883199716254,314.5442369725811,30.0,-2.4679418177656567
2018-11-03 12:37:30+00:00,319.2152023424595,40.679777445524465,-2.4765600564986907,271.2966054535337,7.888761574074074,2018-11-07 12:37:30+00:00,385.4005981892637,206.26012523838077,3.722552643221011,411.9445106924239,314.71960811508535,30.0,-2.4765600564986907
2018-11-03 12:52:30+00:00,319.21979029268783,40.64362929131617,-2.4851761714406573,275.38606010016696,7.899178240740741,2018-11-07 12:52:30+00:00,384.22858034148226,206.1227880597555,3.721418195714553,409.6567195325543,314.8059455842415,30.0,-2.4851761714406573
2018-11-03 13:07:30+00:00,319.2246511640474,40.6075761559533,-2.4937900086669247,289.62379462675653,7.909594907407407,2018-11-07 13:07:30+00:00,383.06574228203186,205.98545090819485,3.720283620563528,415.6745369266237,315.0420044733115,30.0,-2.4937900086669247
2018-11-03 13:22:30+00:00,319.2297849758286,40.57161846463666,-2.5024014131930583,285.0944450428133,7.920011574074074,2018-11-07 13:22:30+00:00,383.06574228203186,205.84811378364873,3.719148917805999,411.6193656093489,314.99509142449347,30.0,-2.5024014131930583
2018-11-03 13:37:30+00:00,319.2351917409717,40.53575664324397,-2.511010228978228,286.7726452689967,7.930428240740741,2018-11-07 13:37:30+00:00,381.91204147941534,205.71077668611076,3.718014087480011,420.0080491295015,315.0395608884164,30.0,-2.511010228978228
2018-11-03 13:52:30+00:00,319.2408714659423,40.49999111833726,-2.5196162989214796,297.84015025041737,7.940844907407407,2018-11-07 13:52:30+00:00,381.91204147941534,205.57343961556003,3.7168791296235937,416.5384768264568,315.21486051844175,30.0,-2.5196162989214796
2018-11-03 14:07:30+00:00,319.2468241507312,40.46432231713819,-2.5282194648656087,325.4944396574937,7.951261574074074,2018-11-07 14:07:30+00:00,380.76743612474473,205.43610257196104,3.715744044274794,419.4029732093171,315.57538109919244,30.0,-2.5282194648656087
2018-11-03 14:22:30+00:00,319.2530497887599,40.428750667522486,-2.5368195675962006,301.3449835747752,7.961678240740741,2018-11-07 14:22:30+00:00,379.6318851965015,205.29876555532184,3.714608831471651,422.21236783528104,315.3008619250697,30.0,-2.5368195675962006
2018-11-03 14:37:30+00:00,319.25954836689033,40.3932765980083,-2.5454164468431086,282.88104808111274,7.972094907407407,2018-11-07 14:37:30+00:00,379.6318851965015,205.16142856559247,3.713473491252228,424.4435169727324,315.0637182583651,30.0,-2.5454164468431086
2018-11-03 14:52:30+00:00,319.26631986526945,40.35790053774384,-2.554009941281078,275.99274421031714,7.982511574074074,2018-11-07 14:52:30+00:00,378.5053485276329,205.02409160275212,3.712338023654562,425.7365450353764,314.9804070359525,30.0,-2.554009941281078
2018-11-03 15:07:30+00:00,319.27336425737667,40.32262291649672,-2.562599888531344,274.87479131886477,7.992928240740741,2018-11-07 15:07:30+00:00,377.3877868750643,204.88675466680888,3.711202428716669,425.2034641068448,314.9846766556137,30.0,-2.562599888531344
2018-11-03 15:22:30+00:00,319.28068150990464,40.28744416464343,-2.5711861251620243,276.97210636563346,8.003344907407408,2018-11-07 15:22:30+00:00,377.3877868750643,204.74941775771296,3.710066706476612,425.9082597980762,315.0389739881394,30.0,-2.5711861251620243
