time,longitude,radius,latitude,Vr,Time_days,Times_Earth,Vr_pred_Earth,Lon-L1,Lat-L1,Vr_obs_Earth,SpiralOrigin_Lon_deg,SpiralOrigin_Rs,SpiralOrigin_Lat_deg,Encounter
2024-12-25 03:22:30+00:00,287.5345014012663,14.071544074135524,-2.5449118593427364,213.93407617346745,14.92875,2024-12-29 03:22:30+00:00,342.17997345537856,114.33397253411847,-2.6885645507056957,326.73205342237065,296.03732118192073,30.0,-2.5449118593427364,22
2024-12-25 03:37:30+00:00,288.0856782376166,14.179589120496376,-2.50930051343247,213.0766964548758,14.939166666666669,2024-12-29 03:37:30+00:00,341.46998386219946,114.19677576523,-2.6898103353880165,326.488592097941,296.56480378575066,30.0,-2.50930051343247,22
2024-12-25 03:52:30+00:00,288.62622375778204,14.288125459363416,-2.4738645299612805,218.40664673680945,14.949583333333331,2024-12-29 03:52:30+00:00,340.7415540331483,114.05957902697182,-2.691056030798331,331.1074012242627,296.8416748321777,30.0,-2.4738645299612805,22
2024-12-25 04:07:30+00:00,289.156333507826,14.397130100514175,-2.438615501613257,249.89665315207887,14.96,2024-12-29 04:07:30+00:00,340.7415540331483,113.92238231937236,-2.692301636891774,334.44629938786863,296.2867239215044,30.0,-2.438615501613257,22
2024-12-25 04:22:30+00:00,289.67620097095516,14.506580825441908,-2.403564072515818,234.536121752021,14.970416666666669,2024-12-29 04:22:30+00:00,339.99682279394443,113.78518564237883,-2.6935471536225526,330.96828046744577,297.22028980105756,30.0,-2.403564072515818,22
2024-12-25 04:37:30+00:00,290.1860174115716,14.616456167365524,-2.368719989648051,237.7086811352254,14.980833333333331,2024-12-29 04:37:30+00:00,339.2377290481863,113.64798899595706,-2.694792580945289,331.997774067891,297.5766329864022,30.0,-2.368719989648051,22
2024-12-25 04:52:30+00:00,290.68597173143576,14.726735388805531,-2.334092152703882,220.41386807469817,14.99125,2024-12-29 04:52:30+00:00,339.2377290481863,113.51079238013531,-2.696037918815175,333.43071786310514,298.5993553929785,30.0,-2.334092152703882,22
2024-12-25 05:07:30+00:00,291.1762503452696,14.837398459189226,-2.29968866194265,246.48111435726213,15.001666666666669,2024-12-29 05:07:30+00:00,338.46602939401055,113.37359579484624,-2.6972831671863675,328.0467445742905,298.2014607447612,30.0,-2.29968866194265,22
2024-12-25 05:22:30+00:00,291.6570370894391,14.94842604103486,-2.2655168631954776,285.2296199881158,15.012083333333331,2024-12-29 05:22:30+00:00,337.68331460037757,113.23639924012828,-2.6985283260135113,333.63939899833053,297.68341768021384,30.0,-2.2655168631954776,22
2024-12-25 05:37:30+00:00,292.1285131056243,15.0597994572354,-2.231583393105757,294.4128671001604,15.0225,2024-12-29 05:37:30+00:00,337.68331460037757,113.09920271587872,-2.69977339525176,335.30884808013354,297.92371942929685,30.0,-2.231583393105757,22
2024-12-25 05:52:30+00:00,292.59085679284357,15.17150068343322,-2.1978942195043243,307.508347245409,15.032916666666669,2024-12-29 05:52:30+00:00,336.8910249029418,112.9620062221464,-2.701018374855279,340.345019476906,298.09778677235084,30.0,-2.1978942195043243,22
2024-12-25 06:07:30+00:00,293.0442437223021,15.283512319026142,-2.1644546826237354,294.48114006435844,15.043333333333331,2024-12-29 06:07:30+00:00,336.0904641178526,112.82480975889716,-2.702263264778686,344.629938786867,298.751349835181,30.0,-2.1644546826237354,22
2024-12-25 06:22:30+00:00,293.48884659696574,15.395817571447395,-2.1312695326522815,270.4113154470049,15.05375,2024-12-29 06:22:30+00:00,336.0904641178526,112.68761332607168,-2.703508064977129,358.3830193179108,299.65652400625083,30.0,-2.1312695326522815,22
